product_id,name,price,in_stock,product_url,image_url,sku_from_image
"21257","DYMAX 3 in 1 IQ MEDIA-FOR IQ AQUARIUM","R61.00 Excl. Vat","Yes","https://www.akwa.co.za/product/21257/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0018-300x300.png","DYM0018"
"17716","DYMAX ALGAE BRUSHER 150ml","R65.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-algae-brusher-150ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0168-e1748867199707-300x300.png","DYM0168"
"21246","DYMAX ALGAE BRUSHER 300ml","R99.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-algae-brusher-300ml/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0066-300x300.png","DYM0066"
"","DYMAX ALGAE WAFERS SUPREME","R61.00 – R549.00Price range: R61.00 through R549.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-algae-wafers-supreme/","https://www.akwa.co.za/wp-content/uploads/2026/01/AlgaeWafersSupreme-300x300.png","AlgaeWafersSupreme"
"17717","DYMAX ANTI WHITE SPOT 150ml","R65.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-anti-white-spot-150ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0169-e1748867173467-300x300.png","DYM0169"
"21250","DYMAX ANTI-WHITE SPOT 300ml","R99.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-anti-white-spot-300ml/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0067-300x300.png","DYM0067"
"17714","DYMAX AQUA CLARITY 150ml","R63.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-aqua-clarity-150ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0166-e1748867240326-300x300.png","DYM0166"
"21245","DYMAX AQUA CLARITY 300ml","R94.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-aqua-clarity-300ml/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0064-300x300.png","DYM0064"
"","DYMAX AQUASCAPING TOOLS HOLDER","R77.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-aquascaping-tools-holder-8mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0767-PACKAGE-e1748863112954-300x300.png","DYM0767-PACKAGE"
"17737","DYMAX BASE SOIL 1L","R73.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-base-soil-1l/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0323-e1748866373117-300x300.png","DYM0323"
"17741","DYMAX BASE SOIL 3L","R198.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-base-soil-3l/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0366-e1748866250222-300x300.png","DYM0366"
"17742","DYMAX BASE SOIL 9L","R496.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-base-soil-9l/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0367-e1748866227667-300x300.png","DYM0367"
"21135","DYMAX BETTA GLORY 10g (24PCS)","R610.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-betta-glory-10g-24pcs/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM1014-300x300.png","DYM1014"
"21891","DYMAX BETTA GLORY 10g (6PCS)","R156.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-betta-glory-10g-6pcs/","https://www.akwa.co.za/wp-content/uploads/2026/03/DYM1013-300x300.png","DYM1013"
"21136","DYMAX BETTA GLORY 40g","R66.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-betta-glory-40g/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM1015-300x300.png","DYM1015"
"17732","DYMAX BLACK BIO SPONGE (32x12cm)","R65.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-black-bio-sponge-32x12cm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0237-e1748866540451-300x300.png","DYM0237"
"17729","DYMAX BLACK BIO SPONGE (60x45x5cm)","R126.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-black-bio-sponge-60x45x5cm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0218-PACKAGE-e1748866706266-300x300.png","DYM0218-PACKAGE"
"17730","DYMAX BLACK BIO SPONGE (60x45x5cm) x2","R137.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-black-bio-sponge-60x45x5cm-x2/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0219-PACKAGE-e1748866634483-300x300.png","DYM0219-PACKAGE"
"17712","DYMAX BLACK WATER 150ml","R63.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-black-water-150ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0165-e1748867266387-300x300.png","DYM0165"
"17733","DYMAX BLUE MAT (32×12)","R49.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-blue-mat-32x12/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0238-e1748866491161-300x300.png","DYM0238"
"","DYMAX BOTTOM FEEDER ELITE","R61.00 – R453.00Price range: R61.00 through R453.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-bottom-feeder-elite/","https://www.akwa.co.za/wp-content/uploads/2026/01/BottomFeederElite-300x300.png","BottomFeederElite"
"17771","DYMAX CERAMIC DISC S/S DIFFUSER 24mm","R42.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-ceramic-disc-s-s-diffuser-24mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0589-e1748865005772-300x300.png","DYM0589"
"17772","DYMAX CERAMIC DISC S/S DIFFUSER 36mm","R53.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-ceramic-disc-s-s-diffuser-36mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0590-e1748864969519-300x300.png","DYM0590"
"","DYMAX CICHLID MAX","R122.00 – R288.00Price range: R122.00 through R288.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-cichlid-max/","https://www.akwa.co.za/wp-content/uploads/2026/01/CichlidMax-300x300.png","CichlidMax"
"","DYMAX CICHLID PREMIUM","R105.00 – R240.00Price range: R105.00 through R240.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-cichlid-premium/","https://www.akwa.co.za/wp-content/uploads/2026/01/CichlidPremium-300x300.png","CichlidPremium"
"17802","DYMAX CLEAR MIX 100ml","R129.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-clear-mix-100ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0744-e1748863663214-300x300.png","DYM0744"
"17756","DYMAX CLEAR X POWDER – 5 PACK","R85.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-clear-x-powder-5-pack/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0526-e1748865915900-300x300.png","DYM0526"
"21258","DYMAX CLEAR-MIX 500ml","R358.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-clear-mix-500ml/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0085-300x300.png","DYM0085"
"17739","DYMAX CLIP-ON EASY LIGHT 4W","R103.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-clip-on-easy-light-4w/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0337-1-e1748866357474-300x300.png","DYM0337-1"
"17740","DYMAX CLIP-ON EASY LIGHT 6W","R116.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-clip-on-easy-light-6w/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0338-e1748866281934-300x300.png","DYM0338"
"17743","DYMAX CO2 ATOMIZER CA-112","R77.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-atomizer-ca-112/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0368-300x300.png","DYM0368"
"17697","DYMAX CO2 BUBBLE COUNTER","R44.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-bubble-counter/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0051-e1748867776412-300x300.png","DYM0051"
"17788","DYMAX CO2 BUBBLE COUNTER-DOUBLE END","R121.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-bubble-counter-double-end/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0608-BOX-1-e1749539216861-300x300.png","DYM0608-BOX-1"
"17797","DYMAX CO2 BUBBLE COUNTER-SINGLE END","R121.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-bubble-counter-single-end/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0706-e1748863963950-300x300.png","DYM0706"
"17785","DYMAX CO2 INDICATOR SOLUTION 10ml","R65.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-indicator-solution-10ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0606-e1748864390713-300x300.png","DYM0606"
"17696","DYMAX CO2 PLASTIC ATOMIZER 26mm","R77.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-plastic-atomizer-26mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0050-e1748867821264-300x300.png","DYM0050"
"17751","DYMAX CO2 PRO REGULATOR RX-123","R1,172.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-pro-regulator-rx-123/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0412-e1748866045172-300x300.png","DYM0412"
"17798","DYMAX CO2 SPLITTER 3-WAY","R550.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-splitter-3-way/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0717-e1748863901589-300x300.png","DYM0717"
"17699","DYMAX CO2 TABLETS (20TABS/BOX)","R107.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-co2-tablets-20tabs-box/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0055-e1748867699105-300x300.png","DYM0055"
"","DYMAX COLOUR PLUS","R109.00 – R1,071.00Price range: R109.00 through R1,071.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-colour-plus/","https://www.akwa.co.za/wp-content/uploads/2026/01/ColourPlus-300x300.png","ColourPlus"
"17728","DYMAX COMPOSEAL BEIGE 25g","R44.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-composeal-beige-25g/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0217-FRONT-e1748866730795-300x300.png","DYM0217-FRONT"
"17707","DYMAX COMPOSEAL BEIGE 50g","R73.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-composeal-beige-50g/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0158-FRONT-e1748867395191-300x300.png","DYM0158-FRONT"
"17723","DYMAX COMPOSEAL BROWN 25g","R44.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-composeal-brown-25g/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0175-FRONT-e1748866908262-300x300.png","DYM0175-FRONT"
"17722","DYMAX COMPOSEAL BROWN 50g","R73.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-composeal-brown-50g/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0174-FRONT-e1748866950881-300x300.png","DYM0174-FRONT"
"17721","DYMAX COMPOSEAL DARK GREY 25g","R44.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-composeal-dark-grey-25g/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0173-FRONT-e1748866995664-300x300.png","DYM0173-FRONT"
"17720","DYMAX COMPOSEAL DARK GREY 50g","R73.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-composeal-dark-grey-50g/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0172-FRONT-e1748867062562-300x300.png","DYM0172-FRONT"
"21266","DYMAX CORAL FRAG CUTTER","R510.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-coral-frag-cutter/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0288-300x300.png","DYM0288"
"21267","DYMAX CORAL SNIPPER","R435.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-coral-snipper/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0289-300x300.png","DYM0289"
"17775","DYMAX CRYSTAL CO2 INDICATOR-LARGE","R80.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-co2-indicator-large/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0593-e1748864755243-300x300.png","DYM0593"
"17776","DYMAX CRYSTAL CO2 INDICATOR-SMALL","R67.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-co2-indicator-small/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0593-e1748864755243-300x300.png","DYM0593"
"17786","DYMAX CRYSTAL CULTIVATING POT","R55.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-cultivating-pot/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0607-BOX-e1748864362544-300x300.png","DYM0607-BOX"
"17769","DYMAX CRYSTAL LILY PIPE 12/16mm","R375.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-lily-pipe-12-16mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0587-e1748865106570-300x300.png","DYM0587"
"17770","DYMAX CRYSTAL LILY PIPE 16/22mm","R396.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-lily-pipe-16-22mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0588-300x300.png","DYM0588"
"17773","DYMAX CRYSTAL LILY PIPE SKIM 12/16mm","R632.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-lily-pipe-skim-12-16mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0591-e1748864892645-300x300.png","DYM0591"
"17774","DYMAX CRYSTAL LILY PIPE SKIM 16/22mm","R695.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-lily-pipe-skim-16-22mm/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0592-e1748864842290-300x300.png","DYM0592"
"21131","DYMAX CRYSTAL SHRIMP 10g (24BTLS/BOX)","R653.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-shrimp-10g-24btls-box/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM1011-300x300.png","DYM1011"
"21888","DYMAX CRYSTAL SHRIMP 10g (6PCS)","R167.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-shrimp-10g-6pcs/","https://www.akwa.co.za/wp-content/uploads/2026/03/DYM1010-300x300.png","DYM1010"
"21133","DYMAX CRYSTAL SHRIMP EXCELLENT 50g","R83.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-crystal-shrimp-excellent-50g/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM1012-300x300.png","DYM1012"
"17731","DYMAX DIGITAL THERMOMETER","R73.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-digital-thermometer/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0229-e1748866589708-300x300.png","DYM0229"
"","DYMAX DISCUS GOLD","R70.00 – R362.00Price range: R70.00 through R362.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-discus-gold/","https://www.akwa.co.za/wp-content/uploads/2026/01/DiscusGold-300x300.png","DiscusGold"
"17725","DYMAX DOUBLE FILTER SOCK HOLDER 4","R248.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-double-filter-sock-holder-4/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0181-e1748866826363-300x300.png","DYM0181"
"17799","DYMAX ECLIPSE X LIGHT-FLORA","R696.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-eclipse-x-light-flora/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0719-e1748863833602-300x300.png","DYM0719"
"17724","DYMAX FILTER SOCK HOLDER 4","R145.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-filter-sock-holder-4/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0180-e1748866869498-300x300.png","DYM0180"
"17727","DYMAX FILTER SOCK HOLDER 7","R283.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-filter-sock-holder-7/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0182-e1748866776279-300x300.png","DYM0182"
"17791","DYMAX FILTER SOCKS 4","R73.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-filter-socks-4/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0615-e1748864154387-300x300.png","DYM0615"
"17706","DYMAX FILTER SOCKS 7","R101.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-filter-socks-7/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0157-e1748867440212-300x300.png","DYM0157"
"17789","DYMAX FLEXZ 5 LED","R461.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-flexz-5-led/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0610-e1748864249874-300x300.png","DYM0610"
"17709","DYMAX FLORA GEL GLUE 20g","R84.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-flora-gel-glue-20g/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0159-e1748867372833-300x300.png","DYM0159"
"17801","DYMAX FLORA SCAPING GLUE 20g (24PCS)","R727.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-flora-scaping-glue-20g-24pcs/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0743-e1748863705633-300x300.png","DYM0743"
"17718","DYMAX FUNGUS TREAT 150ml","R65.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-fungus-treat-150ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0170-300x300.png","DYM0170"
"21252","DYMAX FUNGUS TREAT 300ml","R99.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-fungus-treat-300ml/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0068-300x300.png","DYM0068"
"17807","DYMAX GLASS ATOMIZER GA102","R109.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-glass-atomizer-ga102/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0759-e1748863359869-300x300.png","DYM0759"
"17698","DYMAX GLASS ATOMIZER GA102S","R111.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-glass-atomizer-ga102s/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0052-e1748867720296-300x300.png","DYM0052"
"17810","DYMAX GLASS ATOMIZER GA104","R226.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-glass-atomizer-ga104/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0761-e1748863313222-300x300.png","DYM0761"
"17735","DYMAX GLASS ATOMIZER GA104XL","R321.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-glass-atomizer-ga104xl/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0287-e1748866396868-300x300.png","DYM0287"
"17813","DYMAX GLASS ATOMIZER GA106","R160.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-glass-atomizer-ga106/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0762-e1748863262530-300x300.png","DYM0762"
"","DYMAX GOLDFISH EXCEL","R53.00 – R514.00Price range: R53.00 through R514.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-goldfish-excel/","https://www.akwa.co.za/wp-content/uploads/2026/01/GoldfishExcel-300x300.png","GoldfishExcel"
"","DYMAX GOLDFISH FLAKES EXCEL","R48.00 – R74.00Price range: R48.00 through R74.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-goldfish-flakes-excell/","https://www.akwa.co.za/wp-content/uploads/2026/01/GoldfishFlakesExcel-300x300.png","GoldfishFlakesExcel"
"21238","DYMAX GS-30 LID","R114.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-gs-30-lid/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0751-300x300.png","DYM0751"
"21233","DYMAX GS3 CUBEY AQUARIUM-FRESHWATER (10.5L)","R1,175.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-gs3-cubey-aquarium-freshwater/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0487-300x300.png","DYM0487"
"21237","DYMAX GS30 AQUARIUM – CRYSTAL WHITE","R1,543.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-gs30-aquarium-crystal-white/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0684-300x300.png","DYM0684"
"21236","DYMAX GS30 AQUARIUM – MONO BLACK","R1,543.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-gs30-aquarium-mono-black/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0683-300x300.png","DYM0683"
"21234","DYMAX GS5 CUBEY AQUARIUM-MARINE (19.5L)","R1,496.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-gs5-cubey-aquarium-marine/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0488-300x300.png","DYM0488"
"21235","DYMAX GS7 CUBEY AQUARIUM-MARINE (32.5L)","R1,674.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-gs7-cubey-aquarium-marine/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0489-300x300.png","DYM0489"
"17777","DYMAX HOSE PIPE BRUSH","R77.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-hose-pipe-brush/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0595-e1748864724280-300x300.png","DYM0595"
"17715","DYMAX INSTANT BACTEREUM 150ml","R63.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-instant-bactereum-150ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0167-e1748867223119-300x300.png","DYM0167"
"17794","DYMAX INSTANT BACTEREUM 300ml","R99.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-instant-bactereum-300ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0693-e1748864062887-300x300.png","DYM0693"
"17711","DYMAX INSTANT START 150ml","R63.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-instant-start-150ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0164-300x300.png","DYM0164"
"17701","DYMAX INSTANT START 300ml","R99.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-instant-start-300ml/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0062-e1748867653539-300x300.png","DYM0062"
"17704","DYMAX IQ INLET STRAINER – IQ3","R97.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq-inlet-strainer-iq3/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0153-e1748867570573-300x300.png","DYM0153"
"17705","DYMAX IQ INLET STRAINER – IQ5 & IQ7","R105.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq-inlet-strainer-iq5-iq7/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0154-e1748867516226-300x300.png","DYM0154"
"17688","DYMAX IQ MINI SKIMMER","R347.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq-mini-skimmer/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0010-e1748868050643-300x300.png","DYM0010"
"17734","DYMAX IQ MINI SKIMMER REPLACEMENT 2pc","R93.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq-mini-skimmer-replacement-2pc/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0261-e1748866438520-300x300.png","DYM0261"
"17692","DYMAX IQ POLISHING PASTE","R83.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq-polishing-paste/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0015-e1748867940766-300x300.png","DYM0015"
"17695","DYMAX IQ SPRAY BAR","R38.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq-spray-bar/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0020-e1748867862981-300x300.png","DYM0020"
"17689","DYMAX IQ3 LID","R69.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq3-lid/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0013-BOX-e1748868026129-300x300.png","DYM0013-BOX"
"21220","DYMAX IQ3 MINI ACRYLIC AQUARIUM-BLACK","R1,117.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq3-mini-acrylic-aquarium-black/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0001-300x300.png","DYM0001"
"17683","DYMAX IQ3 MINI ACRYLIC AQUARIUM-WHITE (7L)","R1,117.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq3-mini-acrylic-aquarium-white-7l/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0002-300x300.png","DYM0002"
"17690","DYMAX IQ5 LID","R81.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq5-lid/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0014-BOX-e1748867996690-300x300.png","DYM0014-BOX"
"17686","DYMAX IQ5 MINI ACRYLIC AQUARIUM-BLACK (13L)","R1,531.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq5-mini-acrylic-aquarium-black-13l/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0007-e1748868093200-300x300.png","DYM0007"
"17757","DYMAX IQ7 LID","R150.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq7-lid/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0528-BOX-e1748865892854-300x300.png","DYM0528-BOX"
"17747","DYMAX IQ7 MINI ACRYLIC AQUARIUM BLACK (18L)","R1,832.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq7-mini-acrylic-aquarium-black-18l/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0384-e1748866117994-300x300.png","DYM0384"
"17748","DYMAX IQ7 MINI ACRYLIC AQUARIUM WHITE (18L)","R1,835.50 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq7-mini-acrylic-aquarium-white-18l/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0385-300x300.png","DYM0385"
"21232","DYMAX IQ9 LID","R130.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq9-lid/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0152-300x300.png","DYM0152"
"21223","DYMAX IQ9 MINI AQUARIUM-FRESHWATER","R4,887.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq9-mini-aquarium-freshwater/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0697-300x300.png","DYM0697"
"21230","DYMAX IQ9 MINI AQUARIUM-MARINE","R4,887.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-iq9-mini-aquarium-marine/","https://www.akwa.co.za/wp-content/uploads/2026/01/DYM0701-300x300.png","DYM0701"
"","DYMAX JUMBO ACHIEVE","R135.00 – R383.00Price range: R135.00 through R383.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-jumbo-achieve/","https://www.akwa.co.za/wp-content/uploads/2026/01/JumboAchieve-300x300.png","JumboAchieve"
"17784","DYMAX LILY PIPE HOLDER (2PCS/PKT)","R65.00 Excl. Vat","Yes","https://www.akwa.co.za/product/dymax-lily-pipe-holder-2pcs-pkt/","https://www.akwa.co.za/wp-content/uploads/2025/01/DYM0605-e1748864459865-300x300.png","DYM0605"
