SKU,Handle,Title,Vendor,Collections,Bing_Image_Search,Google_Image_Search,Chosen_Image_URL,Source_File
SOBOWP300M,sobo-wp300m-wavemaker-7500lh,Sobo WP300M Wavemaker 7500L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP300M%20Wavemaker%207500L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP300M%20Wavemaker%207500L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP400M,sobo-wp400m-wavemaker-10000lh,Sobo WP400M Wavemaker 10000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP400M%20Wavemaker%2010000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP400M%20Wavemaker%2010000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP800M,sobo-wp800m-wavemaker-20000lh,Sobo WP800M Wavemaker 20000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP800M%20Wavemaker%2020000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP800M%20Wavemaker%2020000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMROCKWP600,bubble-magus-rock-wp600-680lh,Bubble Magus Rock WP600 680L/H,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20Rock%20WP600%20680L/H,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20Rock%20WP600%20680L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMROCKWP1000,bubble-magus-rock-wp1000-1100lh,Bubble Magus Rock WP1000 1100L/H,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20Rock%20WP1000%201100L/H,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20Rock%20WP1000%201100L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMROCKWP2000,bubble-magus-rock-wp2000-2100lh,Bubble Magus Rock WP2000 2100L/H,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20Rock%20WP2000%202100L/H,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20Rock%20WP2000%202100L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMROCKWP4000,bubble-magus-rock-wp4000-4100lh,Bubble Magus Rock WP4000 4100L/H,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20Rock%20WP4000%204100L/H,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20Rock%20WP4000%204100L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP600,bubble-magus-sp600-skimmer-pump,Bubble Magus SP600 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP600%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP600%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP1000,bubble-magus-sp1000-skimmer-pump,Bubble Magus SP1000 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP1000%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP1000%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP1500,bubble-magus-sp1500-skimmer-pump,Bubble Magus SP1500 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP1500%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP1500%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP2000,bubble-magus-sp2000-skimmer-pump,Bubble Magus SP2000 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP2000%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP2000%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP4000,bubble-magus-sp4000-skimmer-pump,Bubble Magus SP4000 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP4000%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP4000%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMDSP4000,bubble-magus-dsp4000-skimmer-pump,Bubble Magus DSP4000 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20DSP4000%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20DSP4000%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP6000,bubble-magus-sp6000-skimmer-pump,Bubble Magus SP6000 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP6000%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP6000%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP8000,bubble-magus-sp8000-skimmer-pump,Bubble Magus SP8000 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP8000%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP8000%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
BMSP10000,bubble-magus-sp10000-skimmer-pump,Bubble Magus SP10000 Skimmer Pump,BubbleMagus,Pumps & Filters,https://www.bing.com/images/search?q=BubbleMagus%20Bubble%20Magus%20SP10000%20Skimmer%20Pump,https://www.google.com/search?tbm=isch&q=BubbleMagus%20Bubble%20Magus%20SP10000%20Skimmer%20Pump,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
JEBMOW3,jebao-mow3-smart-wavemaker-3000lh,Jebao MOW3 Smart Wavemaker 3000L/H,Jebao,Pumps & Filters,https://www.bing.com/images/search?q=Jebao%20Jebao%20MOW3%20Smart%20Wavemaker%203000L/H,https://www.google.com/search?tbm=isch&q=Jebao%20Jebao%20MOW3%20Smart%20Wavemaker%203000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
JEBMOW5,jebao-mow5-smart-wavemaker-5000lh,Jebao MOW5 Smart Wavemaker 5000L/H,Jebao,Pumps & Filters,https://www.bing.com/images/search?q=Jebao%20Jebao%20MOW5%20Smart%20Wavemaker%205000L/H,https://www.google.com/search?tbm=isch&q=Jebao%20Jebao%20MOW5%20Smart%20Wavemaker%205000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
JEBMOW9,jebao-mow9-smart-wavemaker-9000lh,Jebao MOW9 Smart Wavemaker 9000L/H,Jebao,Pumps & Filters,https://www.bing.com/images/search?q=Jebao%20Jebao%20MOW9%20Smart%20Wavemaker%209000L/H,https://www.google.com/search?tbm=isch&q=Jebao%20Jebao%20MOW9%20Smart%20Wavemaker%209000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
JEBMOW16,jebao-mow16-smart-wavemaker-16000lh,Jebao MOW16 Smart Wavemaker 16000L/H,Jebao,Pumps & Filters,https://www.bing.com/images/search?q=Jebao%20Jebao%20MOW16%20Smart%20Wavemaker%2016000L/H,https://www.google.com/search?tbm=isch&q=Jebao%20Jebao%20MOW16%20Smart%20Wavemaker%2016000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
JEBMOW22,jebao-mow22-smart-wavemaker-22000lh,Jebao MOW22 Smart Wavemaker 22000L/H,Jebao,Pumps & Filters,https://www.bing.com/images/search?q=Jebao%20Jebao%20MOW22%20Smart%20Wavemaker%2022000L/H,https://www.google.com/search?tbm=isch&q=Jebao%20Jebao%20MOW22%20Smart%20Wavemaker%2022000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
XYBIOCHEM168,xy168-biochemical-sponge-filter,XY168 Biochemical Sponge Filter,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY168%20Biochemical%20Sponge%20Filter,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY168%20Biochemical%20Sponge%20Filter,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBIOSPONG2820,xy2820-biosponge-filter-medium,XY2820 BioSponge Filter Medium,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY2820%20BioSponge%20Filter%20Medium,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY2820%20BioSponge%20Filter%20Medium,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBIOSPONG2830,xy2830-biosponge-filter-large,XY2830 BioSponge Filter Large,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY2830%20BioSponge%20Filter%20Large,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY2830%20BioSponge%20Filter%20Large,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBIOSPONG2831,xy2831-biosponge-filter-xl,XY2831 BioSponge Filter XL,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY2831%20BioSponge%20Filter%20XL,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY2831%20BioSponge%20Filter%20XL,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBIOSPONG2822,xy2822-biosponge-filter-xxl,XY2822 BioSponge Filter XXL,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY2822%20BioSponge%20Filter%20XXL,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY2822%20BioSponge%20Filter%20XXL,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBIOFOAM2011,xy2011-biological-corner-foam-filter,XY2011 Biological Corner Foam Filter,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY2011%20Biological%20Corner%20Foam%20Filter,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY2011%20Biological%20Corner%20Foam%20Filter,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBIOFOAM2008,xy2008-biological-corner-foam-filter-medium,XY2008 Biological Corner Foam Filter,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY2008%20Biological%20Corner%20Foam%20Filter,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY2008%20Biological%20Corner%20Foam%20Filter,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBIOFOAM2010,xy2010-biological-corner-foam-filter-large,XY2010 Biological Corner Foam Filter,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY2010%20Biological%20Corner%20Foam%20Filter,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY2010%20Biological%20Corner%20Foam%20Filter,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYNITRITE0121,xy0121-nitrite-nitrate-removing-sponge,XY0121 Nitrite Nitrate Removing Filter Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0121%20Nitrite%20Nitrate%20Removing%20Filter%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0121%20Nitrite%20Nitrate%20Removing%20Filter%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYPHOSPHATE0122,xy0122-phosphate-removing-sponge,XY0122 Phosphate Removing Filter Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0122%20Phosphate%20Removing%20Filter%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0122%20Phosphate%20Removing%20Filter%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYAMMONIA0123,xy0123-ammonia-removing-sponge,XY0123 Ammonia Removing Filter Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0123%20Ammonia%20Removing%20Filter%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0123%20Ammonia%20Removing%20Filter%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYCARBON0124,xy0124-super-activated-carbon-sponge,XY0124 Super Activated Carbon Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0124%20Super%20Activated%20Carbon%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0124%20Super%20Activated%20Carbon%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYNITRITE0125,xy0125-nitrite-nitrate-removing-large-sponge,XY0125 Nitrite Nitrate Removing Large Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0125%20Nitrite%20Nitrate%20Removing%20Large%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0125%20Nitrite%20Nitrate%20Removing%20Large%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYPHOSPHATE0126,xy0126-phosphate-removing-large-sponge,XY0126 Phosphate Removing Large Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0126%20Phosphate%20Removing%20Large%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0126%20Phosphate%20Removing%20Large%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYNITRITE0127,xy0127-nitrite-nitrate-large-sponge,XY0127 Nitrite Nitrate Large Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0127%20Nitrite%20Nitrate%20Large%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0127%20Nitrite%20Nitrate%20Large%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYPHOSPHATE0128,xy0128-phosphate-removing-large-sponge-2,XY0128 Phosphate Removing Large Sponge,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20XY0128%20Phosphate%20Removing%20Large%20Sponge,https://www.google.com/search?tbm=isch&q=SYAquarium%20XY0128%20Phosphate%20Removing%20Large%20Sponge,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBREEDERBOX,external-cycle-breeder-box-small,External Cycle Breeder Box Small,SYAquarium,Breeding,https://www.bing.com/images/search?q=SYAquarium%20External%20Cycle%20Breeder%20Box%20Small,https://www.google.com/search?tbm=isch&q=SYAquarium%20External%20Cycle%20Breeder%20Box%20Small,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
XYBREEDBXL,external-cycle-breeder-box-large,External Cycle Breeder Box Large,SYAquarium,Breeding,https://www.bing.com/images/search?q=SYAquarium%20External%20Cycle%20Breeder%20Box%20Large,https://www.google.com/search?tbm=isch&q=SYAquarium%20External%20Cycle%20Breeder%20Box%20Large,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
ANBREEDER2,an2-aquarium-fish-breeding-box,AN2 Aquarium Fish Breeding Box,SYAquarium,Breeding,https://www.bing.com/images/search?q=SYAquarium%20AN2%20Aquarium%20Fish%20Breeding%20Box,https://www.google.com/search?tbm=isch&q=SYAquarium%20AN2%20Aquarium%20Fish%20Breeding%20Box,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BBTBETTA2S,bbt2s-betta-single-bow-fish-tank,BBT2S Betta Single Bow Fish Tank,SYAquarium,Breeding,https://www.bing.com/images/search?q=SYAquarium%20BBT2S%20Betta%20Single%20Bow%20Fish%20Tank,https://www.google.com/search?tbm=isch&q=SYAquarium%20BBT2S%20Betta%20Single%20Bow%20Fish%20Tank,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BBTBETTA3S,bbt3s-betta-double-bow-fish-tank,BBT3S Betta Double Bow Fish Tank,SYAquarium,Breeding,https://www.bing.com/images/search?q=SYAquarium%20BBT3S%20Betta%20Double%20Bow%20Fish%20Tank,https://www.google.com/search?tbm=isch&q=SYAquarium%20BBT3S%20Betta%20Double%20Bow%20Fish%20Tank,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BBTBETTA4S,bbt4s-betta-triple-bow-fish-tank,BBT4S Betta Triple Bow Fish Tank,SYAquarium,Breeding,https://www.bing.com/images/search?q=SYAquarium%20BBT4S%20Betta%20Triple%20Bow%20Fish%20Tank,https://www.google.com/search?tbm=isch&q=SYAquarium%20BBT4S%20Betta%20Triple%20Bow%20Fish%20Tank,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BUBBLEWALL7,bubble-wall-air-stone-7-inch,Bubble Wall Air Stone 7 inch,SYAquarium,Aeration,https://www.bing.com/images/search?q=SYAquarium%20Bubble%20Wall%20Air%20Stone%207%20inch,https://www.google.com/search?tbm=isch&q=SYAquarium%20Bubble%20Wall%20Air%20Stone%207%20inch,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BUBBLEWALL10,bubble-wall-air-stone-10-inch,Bubble Wall Air Stone 10 inch,SYAquarium,Aeration,https://www.bing.com/images/search?q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2010%20inch,https://www.google.com/search?tbm=isch&q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2010%20inch,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BUBBLEWALL14,bubble-wall-air-stone-14-inch,Bubble Wall Air Stone 14 inch,SYAquarium,Aeration,https://www.bing.com/images/search?q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2014%20inch,https://www.google.com/search?tbm=isch&q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2014%20inch,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BUBBLEWALL18,bubble-wall-air-stone-18-inch,Bubble Wall Air Stone 18 inch,SYAquarium,Aeration,https://www.bing.com/images/search?q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2018%20inch,https://www.google.com/search?tbm=isch&q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2018%20inch,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BUBBLEWALL23,bubble-wall-air-stone-23-inch,Bubble Wall Air Stone 23 inch,SYAquarium,Aeration,https://www.bing.com/images/search?q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2023%20inch,https://www.google.com/search?tbm=isch&q=SYAquarium%20Bubble%20Wall%20Air%20Stone%2023%20inch,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
VENYUGF20,venys-undergravel-filter-20,Venys Undergravel Filter 20,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Venys%20Undergravel%20Filter%2020,https://www.google.com/search?tbm=isch&q=SYAquarium%20Venys%20Undergravel%20Filter%2020,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
VENYUGF29,venys-undergravel-filter-29,Venys Undergravel Filter 29,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Venys%20Undergravel%20Filter%2029,https://www.google.com/search?tbm=isch&q=SYAquarium%20Venys%20Undergravel%20Filter%2029,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
VENYUGF30,venys-undergravel-filter-30,Venys Undergravel Filter 30,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Venys%20Undergravel%20Filter%2030,https://www.google.com/search?tbm=isch&q=SYAquarium%20Venys%20Undergravel%20Filter%2030,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
VENYUGF55,venys-undergravel-filter-55,Venys Undergravel Filter 55,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Venys%20Undergravel%20Filter%2055,https://www.google.com/search?tbm=isch&q=SYAquarium%20Venys%20Undergravel%20Filter%2055,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
FILTERMEDIA15,filter-media-net-bag-15x20cm,Filter Media Net Bag 15x20cm,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Filter%20Media%20Net%20Bag%2015x20cm,https://www.google.com/search?tbm=isch&q=SYAquarium%20Filter%20Media%20Net%20Bag%2015x20cm,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
FILTERMEDIA28,filter-media-net-bag-28x32cm,Filter Media Net Bag 28x32cm,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Filter%20Media%20Net%20Bag%2028x32cm,https://www.google.com/search?tbm=isch&q=SYAquarium%20Filter%20Media%20Net%20Bag%2028x32cm,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
CERAMTUBE,far-infrared-ceramic-tube-single,Far-infrared Ceramic Tube Single,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Far-infrared%20Ceramic%20Tube%20Single,https://www.google.com/search?tbm=isch&q=SYAquarium%20Far-infrared%20Ceramic%20Tube%20Single,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
CERAMTUBEBOX,far-infrared-ceramic-tube-box-154pcs,Far-infrared Ceramic Tube Box 154pcs,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Far-infrared%20Ceramic%20Tube%20Box%20154pcs,https://www.google.com/search?tbm=isch&q=SYAquarium%20Far-infrared%20Ceramic%20Tube%20Box%20154pcs,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
ABSCLIP6MM,abs-clips-glass-lid-6mm-4pcs,ABS Clips Glass Lid 6mm 4pcs,SYAquarium,Accessories,https://www.bing.com/images/search?q=SYAquarium%20ABS%20Clips%20Glass%20Lid%206mm%204pcs,https://www.google.com/search?tbm=isch&q=SYAquarium%20ABS%20Clips%20Glass%20Lid%206mm%204pcs,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
ABSCLIP8MM,abs-clips-glass-lid-8mm-4pcs,ABS Clips Glass Lid 8mm 4pcs,SYAquarium,Accessories,https://www.bing.com/images/search?q=SYAquarium%20ABS%20Clips%20Glass%20Lid%208mm%204pcs,https://www.google.com/search?tbm=isch&q=SYAquarium%20ABS%20Clips%20Glass%20Lid%208mm%204pcs,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BRIESHRIMP,brine-shrimp-hatch-kit,Brine Shrimp Hatch Kit,SYAquarium,Food,https://www.bing.com/images/search?q=SYAquarium%20Brine%20Shrimp%20Hatch%20Kit,https://www.google.com/search?tbm=isch&q=SYAquarium%20Brine%20Shrimp%20Hatch%20Kit,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
LONDA10L,londa-10l-koi-feeder,Londa 10L Koi Feeder,SYAquarium,Feeding,https://www.bing.com/images/search?q=SYAquarium%20Londa%2010L%20Koi%20Feeder,https://www.google.com/search?tbm=isch&q=SYAquarium%20Londa%2010L%20Koi%20Feeder,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
SOLARFEEDER,solar-auto-pond-feeder,Solar Auto Pond Feeder,SYAquarium,Feeding,https://www.bing.com/images/search?q=SYAquarium%20Solar%20Auto%20Pond%20Feeder,https://www.google.com/search?tbm=isch&q=SYAquarium%20Solar%20Auto%20Pond%20Feeder,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
TELESCOPICCL,telescopic-aquarium-cleaning-kit-5-in-1,Telescopic Aquarium Cleaning Kit 5 in 1,SYAquarium,Maintenance,https://www.bing.com/images/search?q=SYAquarium%20Telescopic%20Aquarium%20Cleaning%20Kit%205%20in%201,https://www.google.com/search?tbm=isch&q=SYAquarium%20Telescopic%20Aquarium%20Cleaning%20Kit%205%20in%201,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
BATTERYVACU,battery-operated-aquarium-vacuum-cleaner,Battery Operated Aquarium Vacuum Cleaner,SYAquarium,Maintenance,https://www.bing.com/images/search?q=SYAquarium%20Battery%20Operated%20Aquarium%20Vacuum%20Cleaner,https://www.google.com/search?tbm=isch&q=SYAquarium%20Battery%20Operated%20Aquarium%20Vacuum%20Cleaner,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
DIGITHERM,digital-aquarium-thermometer,Digital Aquarium Thermometer,SYAquarium,Maintenance,https://www.bing.com/images/search?q=SYAquarium%20Digital%20Aquarium%20Thermometer,https://www.google.com/search?tbm=isch&q=SYAquarium%20Digital%20Aquarium%20Thermometer,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
LEDTHERM,led-thermometer-strip,LED Thermometer Strip,SYAquarium,Maintenance,https://www.bing.com/images/search?q=SYAquarium%20LED%20Thermometer%20Strip,https://www.google.com/search?tbm=isch&q=SYAquarium%20LED%20Thermometer%20Strip,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
ANTIFLBAG1,anti-overflow-filter-bag,Anti Overflow Filter Bag,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Anti%20Overflow%20Filter%20Bag,https://www.google.com/search?tbm=isch&q=SYAquarium%20Anti%20Overflow%20Filter%20Bag,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
ANTIFLBAG2,anti-overflow-honeycomb-filter-bag,Anti Overflow Honeycomb Filter Bag,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Anti%20Overflow%20Honeycomb%20Filter%20Bag,https://www.google.com/search?tbm=isch&q=SYAquarium%20Anti%20Overflow%20Honeycomb%20Filter%20Bag,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
CARBONSPONGE,carbon-sponge-50x50x4cm,Carbon Sponge 50x50x4cm,SYAquarium,Filtration,https://www.bing.com/images/search?q=SYAquarium%20Carbon%20Sponge%2050x50x4cm,https://www.google.com/search?tbm=isch&q=SYAquarium%20Carbon%20Sponge%2050x50x4cm,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
LIVEPLANT001,live-marcgravia-umbellata-plant,Live Marcgravia Umbellata Plant,Aquatic,Plants,https://www.bing.com/images/search?q=Aquatic%20Live%20Marcgravia%20Umbellata%20Plant,https://www.google.com/search?tbm=isch&q=Aquatic%20Live%20Marcgravia%20Umbellata%20Plant,,AquaCube_03_Filtration_Accessories_SHOPIFY_COLLECTIONS.csv
